date,fortnight,S&P500,Interest Rate,GDP,Unemployment Rate,CPI,Inflation Expectations,Yield Spread,VIX,Industrial Production,Consumer Confidence,Hourly Earnings,NFCI,Savings Rate,PCE,Money Supply,PPI
2017-12-12,207.0,2664.11,1.17,20037.09,4.1,247.8,1.78,0.57,9.92,101.49,95.9,26.61,-0.61,5.0,13666.1,13860.3,196.3
2017-12-13,207.0,2662.85,1.17,20037.09,4.1,247.8,1.74,0.57,10.18,101.49,95.9,26.61,-0.61,5.0,13666.1,13860.3,196.3
2017-12-14,207.0,2652.01,1.41,20037.09,4.1,247.8,1.76,0.53,10.49,101.49,95.9,26.61,-0.61,5.0,13666.1,13860.3,196.3
2017-12-15,207.0,2675.81,1.41,20037.09,4.1,247.8,1.77,0.51,9.42,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-18,207.0,2690.16,1.42,20037.09,4.1,247.8,1.71,0.55,9.53,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-19,207.0,2681.47,1.42,20037.09,4.1,247.8,1.74,0.59,10.03,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-20,208.0,2679.25,1.42,20037.09,4.1,247.8,1.74,0.62,9.72,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-21,208.0,2684.57,1.42,20037.09,4.1,247.8,1.84,0.59,9.62,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-22,208.0,2683.34,1.42,20037.09,4.1,247.8,1.82,0.57,9.9,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-26,208.0,2680.5,1.42,20037.09,4.1,247.8,1.76,0.55,10.25,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-27,208.0,2682.62,1.42,20037.09,4.1,247.8,1.82,0.53,10.47,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-28,208.0,2687.54,1.42,20037.09,4.1,247.8,1.86,0.52,10.18,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2017-12-29,208.0,2673.61,1.33,20037.09,4.1,247.8,1.86,0.51,11.04,101.49,95.9,26.61,-0.62,5.0,13666.1,13860.3,196.3
2018-01-02,208.0,2695.81,1.42,20328.55,4.0,248.86,1.9,0.54,9.77,101.49,95.7,26.73,-0.62,5.7,13703.3,13869.2,197.9
2018-01-03,209.0,2713.06,1.42,20328.55,4.0,248.86,1.87,0.5,9.15,101.49,95.7,26.73,-0.62,5.7,13703.3,13869.2,197.9
2018-01-04,209.0,2723.99,1.42,20328.55,4.0,248.86,1.92,0.5,9.22,101.49,95.7,26.73,-0.62,5.7,13703.3,13869.2,197.9
2018-01-05,209.0,2743.15,1.42,20328.55,4.0,248.86,1.95,0.51,9.22,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-08,209.0,2747.71,1.42,20328.55,4.0,248.86,1.91,0.53,9.52,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-09,209.0,2751.29,1.42,20328.55,4.0,248.86,1.95,0.57,10.08,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-10,209.0,2748.23,1.42,20328.55,4.0,248.86,1.94,0.57,9.82,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-11,209.0,2767.56,1.42,20328.55,4.0,248.86,1.89,0.56,9.88,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-12,209.0,2786.24,1.42,20328.55,4.0,248.86,1.92,0.56,10.16,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-16,209.0,2776.42,1.42,20328.55,4.0,248.86,1.94,0.51,11.66,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-17,210.0,2802.56,1.42,20328.55,4.0,248.86,1.9,0.52,11.91,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-18,210.0,2798.03,1.42,20328.55,4.0,248.86,1.99,0.57,12.22,101.49,95.7,26.73,-0.63,5.7,13703.3,13869.2,197.9
2018-01-19,210.0,2810.3,1.42,20328.55,4.0,248.86,2.0,0.58,11.27,101.49,95.7,26.73,-0.62,5.7,13703.3,13869.2,197.9
2018-01-22,210.0,2832.97,1.42,20328.55,4.0,248.86,2.0,0.58,11.03,101.49,95.7,26.73,-0.62,5.7,13703.3,13869.2,197.9
2018-01-23,210.0,2839.13,1.42,20328.55,4.0,248.86,1.92,0.57,11.1,101.49,95.7,26.73,-0.62,5.7,13703.3,13869.2,197.9
2018-01-24,210.0,2837.54,1.42,20328.55,4.0,248.86,1.96,0.57,11.47,101.49,95.7,26.73,-0.62,5.7,13703.3,13869.2,197.9
2018-01-25,210.0,2839.25,1.42,20328.55,4.0,248.86,1.91,0.55,11.58,101.49,95.7,26.73,-0.62,5.7,13703.3,13869.2,197.9
2018-01-26,210.0,2872.87,1.42,20328.55,4.0,248.86,1.93,0.53,11.08,101.49,95.7,26.73,-0.61,5.7,13703.3,13869.2,197.9
2018-01-29,210.0,2853.53,1.42,20328.55,4.0,248.86,1.92,0.59,13.84,101.49,95.7,26.73,-0.61,5.7,13703.3,13869.2,197.9
2018-01-30,210.0,2822.43,1.42,20328.55,4.0,248.86,1.97,0.6,14.79,101.49,95.7,26.73,-0.61,5.7,13703.3,13869.2,197.9
2018-01-31,211.0,2823.81,1.34,20328.55,4.0,248.86,1.98,0.58,13.54,101.49,95.7,26.73,-0.61,5.7,13703.3,13869.2,197.9
2018-02-01,211.0,2821.98,1.42,20328.55,4.1,249.53,1.93,0.62,13.47,101.73,99.7,26.75,-0.61,5.8,13738.7,13907.3,199.3
2018-02-02,211.0,2762.13,1.42,20328.55,4.1,249.53,1.93,0.69,17.31,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3
2018-02-05,211.0,2648.94,1.42,20328.55,4.1,249.53,1.95,0.69,37.32,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3
2018-02-06,211.0,2695.14,1.42,20328.55,4.1,249.53,1.88,0.69,29.98,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3
2018-02-07,211.0,2681.66,1.42,20328.55,4.1,249.53,1.9,0.69,27.73,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3
2018-02-08,211.0,2581.0,1.42,20328.55,4.1,249.53,1.89,0.72,33.46,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3
2018-02-09,211.0,2619.55,1.42,20328.55,4.1,249.53,1.83,0.78,29.06,101.73,99.7,26.75,-0.57,5.8,13738.7,13907.3,199.3
2018-02-12,211.0,2656.0,1.42,20328.55,4.1,249.53,1.84,0.77,25.61,101.73,99.7,26.75,-0.57,5.8,13738.7,13907.3,199.3
2018-02-13,211.0,2662.94,1.42,20328.55,4.1,249.53,1.88,0.73,24.97,101.73,99.7,26.75,-0.57,5.8,13738.7,13907.3,199.3
2018-02-14,212.0,2698.63,1.42,20328.55,4.1,249.53,1.91,0.74,19.26,101.73,99.7,26.75,-0.57,5.8,13738.7,13907.3,199.3
2018-02-15,212.0,2731.2,1.42,20328.55,4.1,249.53,2.0,0.71,19.13,101.73,99.7,26.75,-0.57,5.8,13738.7,13907.3,199.3
2018-02-16,212.0,2732.22,1.42,20328.55,4.1,249.53,2.0,0.66,19.46,101.73,99.7,26.75,-0.55,5.8,13738.7,13907.3,199.3
2018-02-20,212.0,2716.26,1.42,20328.55,4.1,249.53,2.04,0.63,20.6,101.73,99.7,26.75,-0.55,5.8,13738.7,13907.3,199.3
2018-02-21,212.0,2701.33,1.42,20328.55,4.1,249.53,2.06,0.68,20.02,101.73,99.7,26.75,-0.55,5.8,13738.7,13907.3,199.3
2018-02-22,212.0,2703.96,1.42,20328.55,4.1,249.53,2.06,0.67,18.72,101.73,99.7,26.75,-0.55,5.8,13738.7,13907.3,199.3
2018-02-23,212.0,2747.3,1.42,20328.55,4.1,249.53,2.04,0.63,16.49,101.73,99.7,26.75,-0.54,5.8,13738.7,13907.3,199.3
2018-02-26,212.0,2779.6,1.42,20328.55,4.1,249.53,2.07,0.64,15.8,101.73,99.7,26.75,-0.54,5.8,13738.7,13907.3,199.3
2018-02-27,212.0,2744.28,1.42,20328.55,4.1,249.53,2.09,0.63,18.59,101.73,99.7,26.75,-0.54,5.8,13738.7,13907.3,199.3
2018-02-28,213.0,2713.83,1.35,20328.55,4.1,249.53,2.04,0.62,19.85,101.73,99.7,26.75,-0.54,5.8,13738.7,13907.3,199.3
2018-03-01,213.0,2677.67,1.42,20328.55,4.0,249.58,2.03,0.59,22.47,102.19,101.4,26.86,-0.54,5.9,13793.2,13966.4,199.3
2018-03-02,213.0,2691.25,1.42,20328.55,4.0,249.58,2.03,0.61,19.59,102.19,101.4,26.86,-0.52,5.9,13793.2,13966.4,199.3
2018-03-05,213.0,2720.94,1.42,20328.55,4.0,249.58,2.05,0.64,18.73,102.19,101.4,26.86,-0.52,5.9,13793.2,13966.4,199.3
2018-03-06,213.0,2728.12,1.42,20328.55,4.0,249.58,2.1,0.63,18.36,102.19,101.4,26.86,-0.52,5.9,13793.2,13966.4,199.3
2018-03-07,213.0,2726.8,1.42,20328.55,4.0,249.58,2.1,0.64,17.76,102.19,101.4,26.86,-0.52,5.9,13793.2,13966.4,199.3
2018-03-08,213.0,2738.97,1.42,20328.55,4.0,249.58,2.08,0.61,16.54,102.19,101.4,26.86,-0.52,5.9,13793.2,13966.4,199.3
2018-03-09,213.0,2786.57,1.42,20328.55,4.0,249.58,1.96,0.63,14.64,102.19,101.4,26.86,-0.51,5.9,13793.2,13966.4,199.3
2018-03-12,213.0,2783.02,1.42,20328.55,4.0,249.58,2.02,0.6,15.78,102.19,101.4,26.86,-0.51,5.9,13793.2,13966.4,199.3
2018-03-13,213.0,2765.31,1.42,20328.55,4.0,249.58,2.05,0.58,16.35,102.19,101.4,26.86,-0.51,5.9,13793.2,13966.4,199.3
2018-03-14,214.0,2749.48,1.42,20328.55,4.0,249.58,2.04,0.55,17.23,102.19,101.4,26.86,-0.51,5.9,13793.2,13966.4,199.3
2018-03-15,214.0,2747.33,1.43,20328.55,4.0,249.58,2.07,0.53,16.59,102.19,101.4,26.86,-0.51,5.9,13793.2,13966.4,199.3
2018-03-16,214.0,2752.01,1.43,20328.55,4.0,249.58,2.05,0.54,15.8,102.19,101.4,26.86,-0.5,5.9,13793.2,13966.4,199.3
2018-03-19,214.0,2712.92,1.43,20328.55,4.0,249.58,2.04,0.54,19.02,102.19,101.4,26.86,-0.5,5.9,13793.2,13966.4,199.3
2018-03-20,214.0,2716.94,1.44,20328.55,4.0,249.58,2.05,0.55,18.2,102.19,101.4,26.86,-0.5,5.9,13793.2,13966.4,199.3
2018-03-21,214.0,2711.93,1.44,20328.55,4.0,249.58,1.96,0.58,17.86,102.19,101.4,26.86,-0.5,5.9,13793.2,13966.4,199.3
2018-03-22,214.0,2643.69,1.68,20328.55,4.0,249.58,2.03,0.54,23.34,102.19,101.4,26.86,-0.5,5.9,13793.2,13966.4,199.3
2018-03-23,214.0,2588.26,1.68,20328.55,4.0,249.58,2.01,0.54,24.87,102.19,101.4,26.86,-0.49,5.9,13793.2,13966.4,199.3
2018-03-26,214.0,2658.55,1.68,20328.55,4.0,249.58,2.01,0.52,21.03,102.19,101.4,26.86,-0.49,5.9,13793.2,13966.4,199.3
2018-03-27,214.0,2612.62,1.68,20328.55,4.0,249.58,1.94,0.52,22.5,102.19,101.4,26.86,-0.49,5.9,13793.2,13966.4,199.3
2018-03-28,215.0,2605.0,1.68,20328.55,4.0,249.58,1.91,0.49,22.87,102.19,101.4,26.86,-0.49,5.9,13793.2,13966.4,199.3
2018-03-29,215.0,2640.87,1.68,20328.55,4.0,249.58,1.92,0.47,19.97,102.19,101.4,26.86,-0.49,5.9,13793.2,13966.4,199.3
2018-04-02,215.0,2581.88,1.68,20580.91,4.0,250.23,1.99,0.48,23.62,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-03,215.0,2614.45,1.69,20580.91,4.0,250.23,1.99,0.51,21.1,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-04,215.0,2644.69,1.69,20580.91,4.0,250.23,2.04,0.51,20.06,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-05,215.0,2662.84,1.69,20580.91,4.0,250.23,1.93,0.53,18.94,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-06,215.0,2604.47,1.69,20580.91,4.0,250.23,2.01,0.5,21.49,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-09,215.0,2613.16,1.69,20580.91,4.0,250.23,2.02,0.49,21.77,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-10,215.0,2656.87,1.69,20580.91,4.0,250.23,2.0,0.48,20.47,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-11,216.0,2642.19,1.69,20580.91,4.0,250.23,2.06,0.47,20.24,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-12,216.0,2663.99,1.69,20580.91,4.0,250.23,2.05,0.49,18.49,103.36,98.8,26.91,-0.48,6.0,13838.4,13989.3,200.3
2018-04-13,216.0,2656.3,1.69,20580.91,4.0,250.23,2.01,0.45,17.41,103.36,98.8,26.91,-0.49,6.0,13838.4,13989.3,200.3
2018-04-16,216.0,2677.84,1.69,20580.91,4.0,250.23,2.08,0.44,16.56,103.36,98.8,26.91,-0.49,6.0,13838.4,13989.3,200.3
2018-04-17,216.0,2706.39,1.69,20580.91,4.0,250.23,2.01,0.41,15.25,103.36,98.8,26.91,-0.49,6.0,13838.4,13989.3,200.3
2018-04-18,216.0,2708.64,1.69,20580.91,4.0,250.23,2.04,0.45,15.6,103.36,98.8,26.91,-0.49,6.0,13838.4,13989.3,200.3
2018-04-19,216.0,2693.13,1.69,20580.91,4.0,250.23,2.12,0.48,15.96,103.36,98.8,26.91,-0.49,6.0,13838.4,13989.3,200.3
2018-04-20,216.0,2670.14,1.7,20580.91,4.0,250.23,2.1,0.5,16.88,103.36,98.8,26.91,-0.51,6.0,13838.4,13989.3,200.3
2018-04-23,216.0,2670.29,1.7,20580.91,4.0,250.23,2.11,0.49,16.34,103.36,98.8,26.91,-0.51,6.0,13838.4,13989.3,200.3
2018-04-24,216.0,2634.56,1.7,20580.91,4.0,250.23,2.1,0.52,18.02,103.36,98.8,26.91,-0.51,6.0,13838.4,13989.3,200.3
2018-04-25,217.0,2639.4,1.7,20580.91,4.0,250.23,2.09,0.54,17.84,103.36,98.8,26.91,-0.51,6.0,13838.4,13989.3,200.3
2018-04-26,217.0,2666.94,1.7,20580.91,4.0,250.23,2.1,0.51,16.24,103.36,98.8,26.91,-0.51,6.0,13838.4,13989.3,200.3
2018-04-27,217.0,2669.91,1.7,20580.91,4.0,250.23,2.09,0.47,15.41,103.36,98.8,26.91,-0.52,6.0,13838.4,13989.3,200.3
2018-04-30,217.0,2648.05,1.69,20580.91,4.0,250.23,2.1,0.46,15.93,103.36,98.8,26.91,-0.52,6.0,13838.4,13989.3,200.3
2018-05-01,217.0,2654.8,1.7,20580.91,3.8,250.79,2.09,0.47,15.49,102.38,98.0,26.98,-0.52,6.0,13905.0,14055.7,203.2
2018-05-02,217.0,2635.67,1.7,20580.91,3.8,250.79,2.09,0.48,15.97,102.38,98.0,26.98,-0.52,6.0,13905.0,14055.7,203.2
2018-05-03,217.0,2629.73,1.7,20580.91,3.8,250.79,2.09,0.45,15.9,102.38,98.0,26.98,-0.52,6.0,13905.0,14055.7,203.2
2018-05-04,217.0,2663.42,1.7,20580.91,3.8,250.79,2.09,0.44,14.77,102.38,98.0,26.98,-0.53,6.0,13905.0,14055.7,203.2
2018-05-07,217.0,2672.63,1.7,20580.91,3.8,250.79,2.11,0.46,14.75,102.38,98.0,26.98,-0.53,6.0,13905.0,14055.7,203.2
2018-05-08,217.0,2671.92,1.7,20580.91,3.8,250.79,2.1,0.46,14.71,102.38,98.0,26.98,-0.53,6.0,13905.0,14055.7,203.2
2018-05-09,218.0,2697.79,1.7,20580.91,3.8,250.79,2.13,0.46,13.42,102.38,98.0,26.98,-0.53,6.0,13905.0,14055.7,203.2
2018-05-10,218.0,2723.07,1.7,20580.91,3.8,250.79,2.12,0.43,13.23,102.38,98.0,26.98,-0.53,6.0,13905.0,14055.7,203.2
2018-05-11,218.0,2727.72,1.7,20580.91,3.8,250.79,2.13,0.43,12.65,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-14,218.0,2730.13,1.7,20580.91,3.8,250.79,2.12,0.45,12.93,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-15,218.0,2711.45,1.7,20580.91,3.8,250.79,2.15,0.5,14.63,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-16,218.0,2722.46,1.7,20580.91,3.8,250.79,2.16,0.51,13.42,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-17,218.0,2720.13,1.7,20580.91,3.8,250.79,2.16,0.54,13.43,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-18,218.0,2712.97,1.7,20580.91,3.8,250.79,2.14,0.51,13.42,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-21,218.0,2733.01,1.7,20580.91,3.8,250.79,2.15,0.48,13.08,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-22,218.0,2724.44,1.7,20580.91,3.8,250.79,2.13,0.47,13.22,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-23,219.0,2733.29,1.7,20580.91,3.8,250.79,2.12,0.48,12.58,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-24,219.0,2727.76,1.7,20580.91,3.8,250.79,2.11,0.48,12.53,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-25,219.0,2721.33,1.7,20580.91,3.8,250.79,2.04,0.45,13.22,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-29,219.0,2689.86,1.7,20580.91,3.8,250.79,1.98,0.45,17.02,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-30,219.0,2724.01,1.7,20580.91,3.8,250.79,2.0,0.42,14.94,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-05-31,219.0,2705.27,1.7,20580.91,3.8,250.79,2.03,0.43,15.43,102.38,98.0,26.98,-0.54,6.0,13905.0,14055.7,203.2
2018-06-01,219.0,2734.62,1.7,20580.91,4.0,251.02,2.06,0.42,13.46,103.23,98.2,27.04,-0.54,6.3,13930.4,14117.5,204.2
2018-06-04,219.0,2746.87,1.7,20580.91,4.0,251.02,2.06,0.42,12.74,103.23,98.2,27.04,-0.54,6.3,13930.4,14117.5,204.2
2018-06-05,219.0,2748.8,1.7,20580.91,4.0,251.02,2.05,0.43,12.4,103.23,98.2,27.04,-0.54,6.3,13930.4,14117.5,204.2
2018-06-06,220.0,2772.35,1.7,20580.91,4.0,251.02,2.06,0.45,11.64,103.23,98.2,27.04,-0.54,6.3,13930.4,14117.5,204.2
2018-06-07,220.0,2770.37,1.7,20580.91,4.0,251.02,2.08,0.43,12.13,103.23,98.2,27.04,-0.54,6.3,13930.4,14117.5,204.2
2018-06-08,220.0,2779.03,1.7,20580.91,4.0,251.02,2.06,0.43,12.18,103.23,98.2,27.04,-0.53,6.3,13930.4,14117.5,204.2
2018-06-11,220.0,2782.0,1.7,20580.91,4.0,251.02,2.08,0.44,12.35,103.23,98.2,27.04,-0.53,6.3,13930.4,14117.5,204.2
2018-06-12,220.0,2786.85,1.7,20580.91,4.0,251.02,2.07,0.42,12.34,103.23,98.2,27.04,-0.53,6.3,13930.4,14117.5,204.2
2018-06-13,220.0,2775.63,1.7,20580.91,4.0,251.02,2.09,0.39,12.94,103.23,98.2,27.04,-0.53,6.3,13930.4,14117.5,204.2
2018-06-14,220.0,2782.49,1.9,20580.91,4.0,251.02,2.07,0.35,12.12,103.23,98.2,27.04,-0.53,6.3,13930.4,14117.5,204.2
2018-06-15,220.0,2779.66,1.9,20580.91,4.0,251.02,2.08,0.38,11.98,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-18,220.0,2773.75,1.9,20580.91,4.0,251.02,2.08,0.36,12.31,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-19,220.0,2762.59,1.91,20580.91,4.0,251.02,2.07,0.35,13.35,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-20,221.0,2767.32,1.92,20580.91,4.0,251.02,2.06,0.37,12.79,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-21,221.0,2749.76,1.92,20580.91,4.0,251.02,2.05,0.34,14.64,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-22,221.0,2754.88,1.92,20580.91,4.0,251.02,2.07,0.34,13.77,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-25,221.0,2717.07,1.92,20580.91,4.0,251.02,2.06,0.33,17.33,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-26,221.0,2723.06,1.92,20580.91,4.0,251.02,2.07,0.35,15.92,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-27,221.0,2699.63,1.91,20580.91,4.0,251.02,2.07,0.31,17.91,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-28,221.0,2716.31,1.91,20580.91,4.0,251.02,2.07,0.32,16.85,103.23,98.2,27.04,-0.52,6.3,13930.4,14117.5,204.2
2018-06-29,221.0,2718.37,1.91,20580.91,4.0,251.02,2.06,0.33,16.09,103.23,98.2,27.04,-0.51,6.3,13930.4,14117.5,204.2
2018-07-02,221.0,2726.71,1.91,20798.73,3.8,251.21,2.07,0.3,15.6,103.36,97.9,27.09,-0.51,6.5,13974.8,14157.0,204.3
2018-07-03,221.0,2713.22,1.91,20798.73,3.8,251.21,2.08,0.3,16.14,103.36,97.9,27.09,-0.51,6.5,13974.8,14157.0,204.3
2018-07-05,222.0,2736.61,1.91,20798.73,3.8,251.21,2.1,0.29,14.97,103.36,97.9,27.09,-0.51,6.5,13974.8,14157.0,204.3
2018-07-06,222.0,2759.82,1.91,20798.73,3.8,251.21,2.08,0.29,13.37,103.36,97.9,27.09,-0.51,6.5,13974.8,14157.0,204.3
2018-07-09,222.0,2784.17,1.91,20798.73,3.8,251.21,2.1,0.29,12.69,103.36,97.9,27.09,-0.51,6.5,13974.8,14157.0,204.3
2018-07-10,222.0,2793.84,1.91,20798.73,3.8,251.21,2.09,0.28,12.64,103.36,97.9,27.09,-0.51,6.5,13974.8,14157.0,204.3
2018-07-11,222.0,2774.02,1.91,20798.73,3.8,251.21,2.07,0.27,13.63,103.36,97.9,27.09,-0.51,6.5,13974.8,14157.0,204.3
2018-07-12,222.0,2798.29,1.91,20798.73,3.8,251.21,2.06,0.25,12.58,103.36,97.9,27.09,-0.51,6.5,13974.8,14157.0,204.3
2018-07-13,222.0,2801.31,1.91,20798.73,3.8,251.21,2.07,0.24,12.18,103.36,97.9,27.09,-0.52,6.5,13974.8,14157.0,204.3
2018-07-16,222.0,2798.43,1.91,20798.73,3.8,251.21,2.05,0.26,12.83,103.36,97.9,27.09,-0.52,6.5,13974.8,14157.0,204.3
2018-07-17,222.0,2809.55,1.91,20798.73,3.8,251.21,2.03,0.24,12.06,103.36,97.9,27.09,-0.52,6.5,13974.8,14157.0,204.3
2018-07-18,223.0,2815.62,1.91,20798.73,3.8,251.21,2.03,0.28,12.1,103.36,97.9,27.09,-0.52,6.5,13974.8,14157.0,204.3
2018-07-19,223.0,2804.49,1.91,20798.73,3.8,251.21,2.01,0.24,12.87,103.36,97.9,27.09,-0.52,6.5,13974.8,14157.0,204.3
2018-07-20,223.0,2801.83,1.91,20798.73,3.8,251.21,2.02,0.29,12.86,103.36,97.9,27.09,-0.53,6.5,13974.8,14157.0,204.3
2018-07-23,223.0,2806.98,1.91,20798.73,3.8,251.21,2.01,0.32,12.62,103.36,97.9,27.09,-0.53,6.5,13974.8,14157.0,204.3
2018-07-24,223.0,2820.4,1.91,20798.73,3.8,251.21,2.0,0.32,12.41,103.36,97.9,27.09,-0.53,6.5,13974.8,14157.0,204.3
2018-07-25,223.0,2846.07,1.91,20798.73,3.8,251.21,2.01,0.28,12.29,103.36,97.9,27.09,-0.53,6.5,13974.8,14157.0,204.3
2018-07-26,223.0,2837.44,1.91,20798.73,3.8,251.21,2.0,0.29,12.14,103.36,97.9,27.09,-0.53,6.5,13974.8,14157.0,204.3
2018-07-27,223.0,2818.82,1.91,20798.73,3.8,251.21,2.0,0.29,13.03,103.36,97.9,27.09,-0.54,6.5,13974.8,14157.0,204.3
2018-07-30,223.0,2802.6,1.91,20798.73,3.8,251.21,2.01,0.32,14.26,103.36,97.9,27.09,-0.54,6.5,13974.8,14157.0,204.3
2018-07-31,223.0,2816.29,1.91,20798.73,3.8,251.21,2.0,0.29,12.83,103.36,97.9,27.09,-0.54,6.5,13974.8,14157.0,204.3
2018-08-01,224.0,2813.36,1.91,20798.73,3.8,251.66,2.0,0.33,13.15,104.06,96.2,27.2,-0.54,6.6,14014.0,14206.0,203.4
2018-08-02,224.0,2827.22,1.91,20798.73,3.8,251.66,1.99,0.32,12.19,104.06,96.2,27.2,-0.54,6.6,14014.0,14206.0,203.4
2018-08-03,224.0,2840.35,1.91,20798.73,3.8,251.66,2.0,0.32,11.64,104.06,96.2,27.2,-0.55,6.6,14014.0,14206.0,203.4
2018-08-06,224.0,2850.4,1.91,20798.73,3.8,251.66,1.98,0.3,11.27,104.06,96.2,27.2,-0.55,6.6,14014.0,14206.0,203.4
2018-08-07,224.0,2858.45,1.91,20798.73,3.8,251.66,2.0,0.3,10.93,104.06,96.2,27.2,-0.55,6.6,14014.0,14206.0,203.4
2018-08-08,224.0,2857.7,1.91,20798.73,3.8,251.66,1.98,0.28,10.85,104.06,96.2,27.2,-0.55,6.6,14014.0,14206.0,203.4
2018-08-09,224.0,2853.58,1.91,20798.73,3.8,251.66,1.97,0.29,11.27,104.06,96.2,27.2,-0.55,6.6,14014.0,14206.0,203.4
2018-08-10,224.0,2833.28,1.91,20798.73,3.8,251.66,1.98,0.26,13.16,104.06,96.2,27.2,-0.56,6.6,14014.0,14206.0,203.4
2018-08-13,224.0,2821.93,1.91,20798.73,3.8,251.66,1.99,0.27,14.78,104.06,96.2,27.2,-0.56,6.6,14014.0,14206.0,203.4
2018-08-14,224.0,2839.96,1.91,20798.73,3.8,251.66,1.99,0.26,13.31,104.06,96.2,27.2,-0.56,6.6,14014.0,14206.0,203.4
2018-08-15,225.0,2818.37,1.91,20798.73,3.8,251.66,1.97,0.25,14.64,104.06,96.2,27.2,-0.56,6.6,14014.0,14206.0,203.4
2018-08-16,225.0,2840.69,1.92,20798.73,3.8,251.66,1.97,0.24,13.45,104.06,96.2,27.2,-0.56,6.6,14014.0,14206.0,203.4
2018-08-17,225.0,2850.13,1.92,20798.73,3.8,251.66,1.96,0.26,12.64,104.06,96.2,27.2,-0.57,6.6,14014.0,14206.0,203.4
2018-08-20,225.0,2857.05,1.92,20798.73,3.8,251.66,1.95,0.22,12.49,104.06,96.2,27.2,-0.57,6.6,14014.0,14206.0,203.4
