Date,S&P500,Interest Rate,GDP,Unemployment Rate,CPI,Inflation Expectations,Yield Spread,VIX,Industrial Production,Consumer Confidence,Hourly Earnings,NFCI,Savings Rate,PCE,Money Supply,PPI,fortnight
2017-10-20,2575.21,1.16,20037.09,4.2,246.63,1.76,0.79,9.97,100.99,100.7,26.49,-0.591,6.0,13447.5,13788.5,194.9,203
2017-10-23,2564.98,1.16,20037.09,4.2,246.63,1.69,0.8,11.07,100.99,100.7,26.49,-0.591,6.0,13447.5,13788.5,194.9,203
2017-10-24,2569.13,1.16,20037.09,4.2,246.63,1.73,0.82,11.16,100.99,100.7,26.49,-0.591,6.0,13447.5,13788.5,194.9,203
2017-10-25,2557.15,1.16,20037.09,4.2,246.63,1.74,0.83,11.23,100.99,100.7,26.49,-0.591,6.0,13447.5,13788.5,194.9,204
2017-10-26,2560.4,1.16,20037.09,4.2,246.63,1.76,0.83,11.3,100.99,100.7,26.49,-0.591,6.0,13447.5,13788.5,194.9,204
2017-10-27,2581.07,1.16,20037.09,4.2,246.63,1.76,0.83,9.8,100.99,100.7,26.49,-0.599,6.0,13447.5,13788.5,194.9,204
2017-10-30,2572.83,1.16,20037.09,4.2,246.63,1.77,0.79,10.5,100.99,100.7,26.49,-0.599,6.0,13447.5,13788.5,194.9,204
2017-10-31,2575.26,1.07,20037.09,4.2,246.63,1.79,0.78,10.18,100.99,100.7,26.49,-0.599,6.0,13447.5,13788.5,194.9,204
2017-11-01,2579.36,1.16,20037.09,4.2,247.28,1.71,0.76,10.2,101.25,98.5,26.53,-0.599,5.6,13540.6,13814.7,195.9,204
2017-11-02,2579.85,1.16,20037.09,4.2,247.28,1.79,0.74,9.93,101.25,98.5,26.53,-0.599,5.6,13540.6,13814.7,195.9,204
2017-11-03,2587.84,1.16,20037.09,4.2,247.28,1.74,0.71,9.14,101.25,98.5,26.53,-0.606,5.6,13540.6,13814.7,195.9,204
2017-11-06,2591.13,1.16,20037.09,4.2,247.28,1.77,0.71,9.4,101.25,98.5,26.53,-0.606,5.6,13540.6,13814.7,195.9,204
2017-11-07,2590.64,1.16,20037.09,4.2,247.28,1.8,0.69,9.89,101.25,98.5,26.53,-0.606,5.6,13540.6,13814.7,195.9,204
2017-11-08,2594.38,1.16,20037.09,4.2,247.28,1.77,0.67,9.78,101.25,98.5,26.53,-0.606,5.6,13540.6,13814.7,195.9,205
2017-11-09,2584.62,1.16,20037.09,4.2,247.28,1.8,0.7,10.5,101.25,98.5,26.53,-0.606,5.6,13540.6,13814.7,195.9,205
2017-11-10,2582.3,1.16,20037.09,4.2,247.28,1.78,0.73,11.29,101.25,98.5,26.53,-0.611,5.6,13540.6,13814.7,195.9,205
2017-11-13,2584.84,1.16,20037.09,4.2,247.28,1.79,0.7,11.5,101.25,98.5,26.53,-0.611,5.6,13540.6,13814.7,195.9,205
2017-11-14,2578.87,1.16,20037.09,4.2,247.28,1.79,0.7,11.59,101.25,98.5,26.53,-0.611,5.6,13540.6,13814.7,195.9,205
2017-11-15,2564.62,1.16,20037.09,4.2,247.28,1.78,0.65,13.13,101.25,98.5,26.53,-0.611,5.6,13540.6,13814.7,195.9,205
2017-11-16,2585.64,1.16,20037.09,4.2,247.28,1.79,0.65,11.76,101.25,98.5,26.53,-0.611,5.6,13540.6,13814.7,195.9,205
2017-11-17,2578.85,1.16,20037.09,4.2,247.28,1.75,0.62,11.43,101.25,98.5,26.53,-0.613,5.6,13540.6,13814.7,195.9,205
2017-11-20,2582.14,1.16,20037.09,4.2,247.28,1.74,0.6,10.65,101.25,98.5,26.53,-0.613,5.6,13540.6,13814.7,195.9,205
2017-11-21,2599.03,1.16,20037.09,4.2,247.28,1.75,0.59,9.73,101.25,98.5,26.53,-0.613,5.6,13540.6,13814.7,195.9,205
2017-11-22,2597.08,1.16,20037.09,4.2,247.28,1.75,0.58,9.88,101.25,98.5,26.53,-0.613,5.6,13540.6,13814.7,195.9,206
2017-11-24,2602.42,1.16,20037.09,4.2,247.28,1.71,0.59,9.67,101.25,98.5,26.53,-0.615,5.6,13540.6,13814.7,195.9,206
2017-11-27,2601.42,1.16,20037.09,4.2,247.28,1.69,0.58,9.87,101.25,98.5,26.53,-0.615,5.6,13540.6,13814.7,195.9,206
2017-11-28,2627.04,1.16,20037.09,4.2,247.28,1.69,0.59,10.03,101.25,98.5,26.53,-0.615,5.6,13540.6,13814.7,195.9,206
2017-11-29,2626.07,1.16,20037.09,4.2,247.28,1.69,0.59,10.7,101.25,98.5,26.53,-0.615,5.6,13540.6,13814.7,195.9,206
2017-11-30,2647.58,1.07,20037.09,4.2,247.28,1.73,0.64,11.28,101.25,98.5,26.53,-0.615,5.6,13540.6,13814.7,195.9,206
2017-12-01,2642.22,1.16,20037.09,4.1,247.8,1.72,0.59,11.43,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,206
2017-12-04,2639.44,1.16,20037.09,4.1,247.8,1.76,0.57,11.68,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,206
2017-12-05,2629.57,1.16,20037.09,4.1,247.8,1.69,0.53,11.33,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,206
2017-12-06,2629.27,1.16,20037.09,4.1,247.8,1.74,0.55,11.02,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,207
2017-12-07,2636.98,1.16,20037.09,4.1,247.8,1.74,0.57,10.16,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,207
2017-12-08,2651.5,1.16,20037.09,4.1,247.8,1.71,0.58,9.58,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,207
2017-12-11,2659.99,1.16,20037.09,4.1,247.8,1.76,0.57,9.34,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,207
2017-12-12,2664.11,1.17,20037.09,4.1,247.8,1.78,0.57,9.92,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,207
2017-12-13,2662.85,1.17,20037.09,4.1,247.8,1.74,0.57,10.18,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,207
2017-12-14,2652.01,1.41,20037.09,4.1,247.8,1.76,0.53,10.49,101.49,95.9,26.61,-0.614,5.0,13666.1,13860.3,196.3,207
2017-12-15,2675.81,1.41,20037.09,4.1,247.8,1.77,0.51,9.42,101.49,95.9,26.61,-0.615,5.0,13666.1,13860.3,196.3,207
2017-12-18,2690.16,1.42,20037.09,4.1,247.8,1.71,0.55,9.53,101.49,95.9,26.61,-0.615,5.0,13666.1,13860.3,196.3,207
2017-12-19,2681.47,1.42,20037.09,4.1,247.8,1.74,0.59,10.03,101.49,95.9,26.61,-0.615,5.0,13666.1,13860.3,196.3,207
2017-12-20,2679.25,1.42,20037.09,4.1,247.8,1.74,0.62,9.72,101.49,95.9,26.61,-0.615,5.0,13666.1,13860.3,196.3,208
2017-12-21,2684.57,1.42,20037.09,4.1,247.8,1.84,0.59,9.62,101.49,95.9,26.61,-0.615,5.0,13666.1,13860.3,196.3,208
2017-12-22,2683.34,1.42,20037.09,4.1,247.8,1.82,0.57,9.9,101.49,95.9,26.61,-0.619,5.0,13666.1,13860.3,196.3,208
2017-12-26,2680.5,1.42,20037.09,4.1,247.8,1.76,0.55,10.25,101.49,95.9,26.61,-0.619,5.0,13666.1,13860.3,196.3,208
2017-12-27,2682.62,1.42,20037.09,4.1,247.8,1.82,0.53,10.47,101.49,95.9,26.61,-0.619,5.0,13666.1,13860.3,196.3,208
2017-12-28,2687.54,1.42,20037.09,4.1,247.8,1.86,0.52,10.18,101.49,95.9,26.61,-0.619,5.0,13666.1,13860.3,196.3,208
2017-12-29,2673.61,1.33,20037.09,4.1,247.8,1.86,0.51,11.04,101.49,95.9,26.61,-0.624,5.0,13666.1,13860.3,196.3,208
2018-01-02,2695.81,1.42,20328.55,4.0,248.86,1.9,0.54,9.77,101.49,95.7,26.73,-0.624,5.7,13703.3,13869.2,197.9,208
2018-01-03,2713.06,1.42,20328.55,4.0,248.86,1.87,0.5,9.15,101.49,95.7,26.73,-0.624,5.7,13703.3,13869.2,197.9,209
2018-01-04,2723.99,1.42,20328.55,4.0,248.86,1.92,0.5,9.22,101.49,95.7,26.73,-0.624,5.7,13703.3,13869.2,197.9,209
2018-01-05,2743.15,1.42,20328.55,4.0,248.86,1.95,0.51,9.22,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,209
2018-01-08,2747.71,1.42,20328.55,4.0,248.86,1.91,0.53,9.52,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,209
2018-01-09,2751.29,1.42,20328.55,4.0,248.86,1.95,0.57,10.08,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,209
2018-01-10,2748.23,1.42,20328.55,4.0,248.86,1.94,0.57,9.82,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,209
2018-01-11,2767.56,1.42,20328.55,4.0,248.86,1.89,0.56,9.88,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,209
2018-01-12,2786.24,1.42,20328.55,4.0,248.86,1.92,0.56,10.16,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,209
2018-01-16,2776.42,1.42,20328.55,4.0,248.86,1.94,0.51,11.66,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,209
2018-01-17,2802.56,1.42,20328.55,4.0,248.86,1.9,0.52,11.91,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,210
2018-01-18,2798.03,1.42,20328.55,4.0,248.86,1.99,0.57,12.22,101.49,95.7,26.73,-0.629,5.7,13703.3,13869.2,197.9,210
2018-01-19,2810.3,1.42,20328.55,4.0,248.86,2.0,0.58,11.27,101.49,95.7,26.73,-0.622,5.7,13703.3,13869.2,197.9,210
2018-01-22,2832.97,1.42,20328.55,4.0,248.86,2.0,0.58,11.03,101.49,95.7,26.73,-0.622,5.7,13703.3,13869.2,197.9,210
2018-01-23,2839.13,1.42,20328.55,4.0,248.86,1.92,0.57,11.1,101.49,95.7,26.73,-0.622,5.7,13703.3,13869.2,197.9,210
2018-01-24,2837.54,1.42,20328.55,4.0,248.86,1.96,0.57,11.47,101.49,95.7,26.73,-0.622,5.7,13703.3,13869.2,197.9,210
2018-01-25,2839.25,1.42,20328.55,4.0,248.86,1.91,0.55,11.58,101.49,95.7,26.73,-0.622,5.7,13703.3,13869.2,197.9,210
2018-01-26,2872.87,1.42,20328.55,4.0,248.86,1.93,0.53,11.08,101.49,95.7,26.73,-0.608,5.7,13703.3,13869.2,197.9,210
2018-01-29,2853.53,1.42,20328.55,4.0,248.86,1.92,0.59,13.84,101.49,95.7,26.73,-0.608,5.7,13703.3,13869.2,197.9,210
2018-01-30,2822.43,1.42,20328.55,4.0,248.86,1.97,0.6,14.79,101.49,95.7,26.73,-0.608,5.7,13703.3,13869.2,197.9,210
2018-01-31,2823.81,1.34,20328.55,4.0,248.86,1.98,0.58,13.54,101.49,95.7,26.73,-0.608,5.7,13703.3,13869.2,197.9,211
2018-02-01,2821.98,1.42,20328.55,4.1,249.53,1.93,0.62,13.47,101.73,99.7,26.75,-0.608,5.8,13738.7,13907.3,199.3,211
2018-02-02,2762.13,1.42,20328.55,4.1,249.53,1.93,0.69,17.31,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3,211
2018-02-05,2648.94,1.42,20328.55,4.1,249.53,1.95,0.69,37.32,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3,211
2018-02-06,2695.14,1.42,20328.55,4.1,249.53,1.88,0.69,29.98,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3,211
2018-02-07,2681.66,1.42,20328.55,4.1,249.53,1.9,0.69,27.73,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3,211
2018-02-08,2581.0,1.42,20328.55,4.1,249.53,1.89,0.72,33.46,101.73,99.7,26.75,-0.59,5.8,13738.7,13907.3,199.3,211
2018-02-09,2619.55,1.42,20328.55,4.1,249.53,1.83,0.78,29.06,101.73,99.7,26.75,-0.568,5.8,13738.7,13907.3,199.3,211
2018-02-12,2656.0,1.42,20328.55,4.1,249.53,1.84,0.77,25.61,101.73,99.7,26.75,-0.568,5.8,13738.7,13907.3,199.3,211
2018-02-13,2662.94,1.42,20328.55,4.1,249.53,1.88,0.73,24.97,101.73,99.7,26.75,-0.568,5.8,13738.7,13907.3,199.3,211
2018-02-14,2698.63,1.42,20328.55,4.1,249.53,1.91,0.74,19.26,101.73,99.7,26.75,-0.568,5.8,13738.7,13907.3,199.3,212
2018-02-15,2731.2,1.42,20328.55,4.1,249.53,2.0,0.71,19.13,101.73,99.7,26.75,-0.568,5.8,13738.7,13907.3,199.3,212
2018-02-16,2732.22,1.42,20328.55,4.1,249.53,2.0,0.66,19.46,101.73,99.7,26.75,-0.552,5.8,13738.7,13907.3,199.3,212
2018-02-20,2716.26,1.42,20328.55,4.1,249.53,2.04,0.63,20.6,101.73,99.7,26.75,-0.552,5.8,13738.7,13907.3,199.3,212
2018-02-21,2701.33,1.42,20328.55,4.1,249.53,2.06,0.68,20.02,101.73,99.7,26.75,-0.552,5.8,13738.7,13907.3,199.3,212
2018-02-22,2703.96,1.42,20328.55,4.1,249.53,2.06,0.67,18.72,101.73,99.7,26.75,-0.552,5.8,13738.7,13907.3,199.3,212
2018-02-23,2747.3,1.42,20328.55,4.1,249.53,2.04,0.63,16.49,101.73,99.7,26.75,-0.537,5.8,13738.7,13907.3,199.3,212
2018-02-26,2779.6,1.42,20328.55,4.1,249.53,2.07,0.64,15.8,101.73,99.7,26.75,-0.537,5.8,13738.7,13907.3,199.3,212
2018-02-27,2744.28,1.42,20328.55,4.1,249.53,2.09,0.63,18.59,101.73,99.7,26.75,-0.537,5.8,13738.7,13907.3,199.3,212
2018-02-28,2713.83,1.35,20328.55,4.1,249.53,2.04,0.62,19.85,101.73,99.7,26.75,-0.537,5.8,13738.7,13907.3,199.3,213
2018-03-01,2677.67,1.42,20328.55,4.0,249.58,2.03,0.59,22.47,102.19,101.4,26.86,-0.537,5.9,13793.2,13966.4,199.3,213
2018-03-02,2691.25,1.42,20328.55,4.0,249.58,2.03,0.61,19.59,102.19,101.4,26.86,-0.524,5.9,13793.2,13966.4,199.3,213
2018-03-05,2720.94,1.42,20328.55,4.0,249.58,2.05,0.64,18.73,102.19,101.4,26.86,-0.524,5.9,13793.2,13966.4,199.3,213
2018-03-06,2728.12,1.42,20328.55,4.0,249.58,2.1,0.63,18.36,102.19,101.4,26.86,-0.524,5.9,13793.2,13966.4,199.3,213
2018-03-07,2726.8,1.42,20328.55,4.0,249.58,2.1,0.64,17.76,102.19,101.4,26.86,-0.524,5.9,13793.2,13966.4,199.3,213
2018-03-08,2738.97,1.42,20328.55,4.0,249.58,2.08,0.61,16.54,102.19,101.4,26.86,-0.524,5.9,13793.2,13966.4,199.3,213
2018-03-09,2786.57,1.42,20328.55,4.0,249.58,1.96,0.63,14.64,102.19,101.4,26.86,-0.511,5.9,13793.2,13966.4,199.3,213
2018-03-12,2783.02,1.42,20328.55,4.0,249.58,2.02,0.6,15.78,102.19,101.4,26.86,-0.511,5.9,13793.2,13966.4,199.3,213
2018-03-13,2765.31,1.42,20328.55,4.0,249.58,2.05,0.58,16.35,102.19,101.4,26.86,-0.511,5.9,13793.2,13966.4,199.3,213
2018-03-14,2749.48,1.42,20328.55,4.0,249.58,2.04,0.55,17.23,102.19,101.4,26.86,-0.511,5.9,13793.2,13966.4,199.3,214
2018-03-15,2747.33,1.43,20328.55,4.0,249.58,2.07,0.53,16.59,102.19,101.4,26.86,-0.511,5.9,13793.2,13966.4,199.3,214
2018-03-16,2752.01,1.43,20328.55,4.0,249.58,2.05,0.54,15.8,102.19,101.4,26.86,-0.498,5.9,13793.2,13966.4,199.3,214
2018-03-19,2712.92,1.43,20328.55,4.0,249.58,2.04,0.54,19.02,102.19,101.4,26.86,-0.498,5.9,13793.2,13966.4,199.3,214
2018-03-20,2716.94,1.44,20328.55,4.0,249.58,2.05,0.55,18.2,102.19,101.4,26.86,-0.498,5.9,13793.2,13966.4,199.3,214
2018-03-21,2711.93,1.44,20328.55,4.0,249.58,1.96,0.58,17.86,102.19,101.4,26.86,-0.498,5.9,13793.2,13966.4,199.3,214
2018-03-22,2643.69,1.68,20328.55,4.0,249.58,2.03,0.54,23.34,102.19,101.4,26.86,-0.498,5.9,13793.2,13966.4,199.3,214
2018-03-23,2588.26,1.68,20328.55,4.0,249.58,2.01,0.54,24.87,102.19,101.4,26.86,-0.487,5.9,13793.2,13966.4,199.3,214
2018-03-26,2658.55,1.68,20328.55,4.0,249.58,2.01,0.52,21.03,102.19,101.4,26.86,-0.487,5.9,13793.2,13966.4,199.3,214
2018-03-27,2612.62,1.68,20328.55,4.0,249.58,1.94,0.52,22.5,102.19,101.4,26.86,-0.487,5.9,13793.2,13966.4,199.3,214
2018-03-28,2605.0,1.68,20328.55,4.0,249.58,1.91,0.49,22.87,102.19,101.4,26.86,-0.487,5.9,13793.2,13966.4,199.3,215
2018-03-29,2640.87,1.68,20328.55,4.0,249.58,1.92,0.47,19.97,102.19,101.4,26.86,-0.487,5.9,13793.2,13966.4,199.3,215
2018-04-02,2581.88,1.68,20580.91,4.0,250.23,1.99,0.48,23.62,103.36,98.8,26.91,-0.481,6.0,13838.4,13989.3,200.3,215
2018-04-03,2614.45,1.69,20580.91,4.0,250.23,1.99,0.51,21.1,103.36,98.8,26.91,-0.481,6.0,13838.4,13989.3,200.3,215
2018-04-04,2644.69,1.69,20580.91,4.0,250.23,2.04,0.51,20.06,103.36,98.8,26.91,-0.481,6.0,13838.4,13989.3,200.3,215
2018-04-05,2662.84,1.69,20580.91,4.0,250.23,1.93,0.53,18.94,103.36,98.8,26.91,-0.481,6.0,13838.4,13989.3,200.3,215
2018-04-06,2604.47,1.69,20580.91,4.0,250.23,2.01,0.5,21.49,103.36,98.8,26.91,-0.482,6.0,13838.4,13989.3,200.3,215
2018-04-09,2613.16,1.69,20580.91,4.0,250.23,2.02,0.49,21.77,103.36,98.8,26.91,-0.482,6.0,13838.4,13989.3,200.3,215
2018-04-10,2656.87,1.69,20580.91,4.0,250.23,2.0,0.48,20.47,103.36,98.8,26.91,-0.482,6.0,13838.4,13989.3,200.3,215
2018-04-11,2642.19,1.69,20580.91,4.0,250.23,2.06,0.47,20.24,103.36,98.8,26.91,-0.482,6.0,13838.4,13989.3,200.3,216
2018-04-12,2663.99,1.69,20580.91,4.0,250.23,2.05,0.49,18.49,103.36,98.8,26.91,-0.482,6.0,13838.4,13989.3,200.3,216
2018-04-13,2656.3,1.69,20580.91,4.0,250.23,2.01,0.45,17.41,103.36,98.8,26.91,-0.491,6.0,13838.4,13989.3,200.3,216
2018-04-16,2677.84,1.69,20580.91,4.0,250.23,2.08,0.44,16.56,103.36,98.8,26.91,-0.491,6.0,13838.4,13989.3,200.3,216
2018-04-17,2706.39,1.69,20580.91,4.0,250.23,2.01,0.41,15.25,103.36,98.8,26.91,-0.491,6.0,13838.4,13989.3,200.3,216
2018-04-18,2708.64,1.69,20580.91,4.0,250.23,2.04,0.45,15.6,103.36,98.8,26.91,-0.491,6.0,13838.4,13989.3,200.3,216
2018-04-19,2693.13,1.69,20580.91,4.0,250.23,2.12,0.48,15.96,103.36,98.8,26.91,-0.491,6.0,13838.4,13989.3,200.3,216
2018-04-20,2670.14,1.7,20580.91,4.0,250.23,2.1,0.5,16.88,103.36,98.8,26.91,-0.506,6.0,13838.4,13989.3,200.3,216
2018-04-23,2670.29,1.7,20580.91,4.0,250.23,2.11,0.49,16.34,103.36,98.8,26.91,-0.506,6.0,13838.4,13989.3,200.3,216
2018-04-24,2634.56,1.7,20580.91,4.0,250.23,2.1,0.52,18.02,103.36,98.8,26.91,-0.506,6.0,13838.4,13989.3,200.3,216
2018-04-25,2639.4,1.7,20580.91,4.0,250.23,2.09,0.54,17.84,103.36,98.8,26.91,-0.506,6.0,13838.4,13989.3,200.3,217
2018-04-26,2666.94,1.7,20580.91,4.0,250.23,2.1,0.51,16.24,103.36,98.8,26.91,-0.506,6.0,13838.4,13989.3,200.3,217
2018-04-27,2669.91,1.7,20580.91,4.0,250.23,2.09,0.47,15.41,103.36,98.8,26.91,-0.522,6.0,13838.4,13989.3,200.3,217
2018-04-30,2648.05,1.69,20580.91,4.0,250.23,2.1,0.46,15.93,103.36,98.8,26.91,-0.522,6.0,13838.4,13989.3,200.3,217
2018-05-01,2654.8,1.7,20580.91,3.8,250.79,2.09,0.47,15.49,102.38,98.0,26.98,-0.522,6.0,13905.0,14055.7,203.2,217
2018-05-02,2635.67,1.7,20580.91,3.8,250.79,2.09,0.48,15.97,102.38,98.0,26.98,-0.522,6.0,13905.0,14055.7,203.2,217
2018-05-03,2629.73,1.7,20580.91,3.8,250.79,2.09,0.45,15.9,102.38,98.0,26.98,-0.522,6.0,13905.0,14055.7,203.2,217
2018-05-04,2663.42,1.7,20580.91,3.8,250.79,2.09,0.44,14.77,102.38,98.0,26.98,-0.534,6.0,13905.0,14055.7,203.2,217
2018-05-07,2672.63,1.7,20580.91,3.8,250.79,2.11,0.46,14.75,102.38,98.0,26.98,-0.534,6.0,13905.0,14055.7,203.2,217
2018-05-08,2671.92,1.7,20580.91,3.8,250.79,2.1,0.46,14.71,102.38,98.0,26.98,-0.534,6.0,13905.0,14055.7,203.2,217
2018-05-09,2697.79,1.7,20580.91,3.8,250.79,2.13,0.46,13.42,102.38,98.0,26.98,-0.534,6.0,13905.0,14055.7,203.2,218
2018-05-10,2723.07,1.7,20580.91,3.8,250.79,2.12,0.43,13.23,102.38,98.0,26.98,-0.534,6.0,13905.0,14055.7,203.2,218
2018-05-11,2727.72,1.7,20580.91,3.8,250.79,2.13,0.43,12.65,102.38,98.0,26.98,-0.542,6.0,13905.0,14055.7,203.2,218
2018-05-14,2730.13,1.7,20580.91,3.8,250.79,2.12,0.45,12.93,102.38,98.0,26.98,-0.542,6.0,13905.0,14055.7,203.2,218
2018-05-15,2711.45,1.7,20580.91,3.8,250.79,2.15,0.5,14.63,102.38,98.0,26.98,-0.542,6.0,13905.0,14055.7,203.2,218
2018-05-16,2722.46,1.7,20580.91,3.8,250.79,2.16,0.51,13.42,102.38,98.0,26.98,-0.542,6.0,13905.0,14055.7,203.2,218
2018-05-17,2720.13,1.7,20580.91,3.8,250.79,2.16,0.54,13.43,102.38,98.0,26.98,-0.542,6.0,13905.0,14055.7,203.2,218
2018-05-18,2712.97,1.7,20580.91,3.8,250.79,2.14,0.51,13.42,102.38,98.0,26.98,-0.544,6.0,13905.0,14055.7,203.2,218
2018-05-21,2733.01,1.7,20580.91,3.8,250.79,2.15,0.48,13.08,102.38,98.0,26.98,-0.544,6.0,13905.0,14055.7,203.2,218
2018-05-22,2724.44,1.7,20580.91,3.8,250.79,2.13,0.47,13.22,102.38,98.0,26.98,-0.544,6.0,13905.0,14055.7,203.2,218
2018-05-23,2733.29,1.7,20580.91,3.8,250.79,2.12,0.48,12.58,102.38,98.0,26.98,-0.544,6.0,13905.0,14055.7,203.2,219
2018-05-24,2727.76,1.7,20580.91,3.8,250.79,2.11,0.48,12.53,102.38,98.0,26.98,-0.544,6.0,13905.0,14055.7,203.2,219
2018-05-25,2721.33,1.7,20580.91,3.8,250.79,2.04,0.45,13.22,102.38,98.0,26.98,-0.541,6.0,13905.0,14055.7,203.2,219
2018-05-29,2689.86,1.7,20580.91,3.8,250.79,1.98,0.45,17.02,102.38,98.0,26.98,-0.541,6.0,13905.0,14055.7,203.2,219
2018-05-30,2724.01,1.7,20580.91,3.8,250.79,2.0,0.42,14.94,102.38,98.0,26.98,-0.541,6.0,13905.0,14055.7,203.2,219
2018-05-31,2705.27,1.7,20580.91,3.8,250.79,2.03,0.43,15.43,102.38,98.0,26.98,-0.541,6.0,13905.0,14055.7,203.2,219
2018-06-01,2734.62,1.7,20580.91,4.0,251.02,2.06,0.42,13.46,103.23,98.2,27.04,-0.535,6.3,13930.4,14117.5,204.2,219
2018-06-04,2746.87,1.7,20580.91,4.0,251.02,2.06,0.42,12.74,103.23,98.2,27.04,-0.535,6.3,13930.4,14117.5,204.2,219
2018-06-05,2748.8,1.7,20580.91,4.0,251.02,2.05,0.43,12.4,103.23,98.2,27.04,-0.535,6.3,13930.4,14117.5,204.2,219
2018-06-06,2772.35,1.7,20580.91,4.0,251.02,2.06,0.45,11.64,103.23,98.2,27.04,-0.535,6.3,13930.4,14117.5,204.2,220
2018-06-07,2770.37,1.7,20580.91,4.0,251.02,2.08,0.43,12.13,103.23,98.2,27.04,-0.535,6.3,13930.4,14117.5,204.2,220
2018-06-08,2779.03,1.7,20580.91,4.0,251.02,2.06,0.43,12.18,103.23,98.2,27.04,-0.529,6.3,13930.4,14117.5,204.2,220
2018-06-11,2782.0,1.7,20580.91,4.0,251.02,2.08,0.44,12.35,103.23,98.2,27.04,-0.529,6.3,13930.4,14117.5,204.2,220
2018-06-12,2786.85,1.7,20580.91,4.0,251.02,2.07,0.42,12.34,103.23,98.2,27.04,-0.529,6.3,13930.4,14117.5,204.2,220
2018-06-13,2775.63,1.7,20580.91,4.0,251.02,2.09,0.39,12.94,103.23,98.2,27.04,-0.529,6.3,13930.4,14117.5,204.2,220
2018-06-14,2782.49,1.9,20580.91,4.0,251.02,2.07,0.35,12.12,103.23,98.2,27.04,-0.529,6.3,13930.4,14117.5,204.2,220
2018-06-15,2779.66,1.9,20580.91,4.0,251.02,2.08,0.38,11.98,103.23,98.2,27.04,-0.522,6.3,13930.4,14117.5,204.2,220
2018-06-18,2773.75,1.9,20580.91,4.0,251.02,2.08,0.36,12.31,103.23,98.2,27.04,-0.522,6.3,13930.4,14117.5,204.2,220
2018-06-19,2762.59,1.91,20580.91,4.0,251.02,2.07,0.35,13.35,103.23,98.2,27.04,-0.522,6.3,13930.4,14117.5,204.2,220
2018-06-20,2767.32,1.92,20580.91,4.0,251.02,2.06,0.37,12.79,103.23,98.2,27.04,-0.522,6.3,13930.4,14117.5,204.2,221
2018-06-21,2749.76,1.92,20580.91,4.0,251.02,2.05,0.34,14.64,103.23,98.2,27.04,-0.522,6.3,13930.4,14117.5,204.2,221
2018-06-22,2754.88,1.92,20580.91,4.0,251.02,2.07,0.34,13.77,103.23,98.2,27.04,-0.515,6.3,13930.4,14117.5,204.2,221
2018-06-25,2717.07,1.92,20580.91,4.0,251.02,2.06,0.33,17.33,103.23,98.2,27.04,-0.515,6.3,13930.4,14117.5,204.2,221
2018-06-26,2723.06,1.92,20580.91,4.0,251.02,2.07,0.35,15.92,103.23,98.2,27.04,-0.515,6.3,13930.4,14117.5,204.2,221
2018-06-27,2699.63,1.91,20580.91,4.0,251.02,2.07,0.31,17.91,103.23,98.2,27.04,-0.515,6.3,13930.4,14117.5,204.2,221
2018-06-28,2716.31,1.91,20580.91,4.0,251.02,2.07,0.32,16.85,103.23,98.2,27.04,-0.515,6.3,13930.4,14117.5,204.2,221
2018-06-29,2718.37,1.91,20580.91,4.0,251.02,2.06,0.33,16.09,103.23,98.2,27.04,-0.512,6.3,13930.4,14117.5,204.2,221
2018-07-02,2726.71,1.91,20798.73,3.8,251.21,2.07,0.3,15.6,103.36,97.9,27.09,-0.512,6.5,13974.8,14157.0,204.3,221
2018-07-03,2713.22,1.91,20798.73,3.8,251.21,2.08,0.3,16.14,103.36,97.9,27.09,-0.512,6.5,13974.8,14157.0,204.3,221
2018-07-05,2736.61,1.91,20798.73,3.8,251.21,2.1,0.29,14.97,103.36,97.9,27.09,-0.512,6.5,13974.8,14157.0,204.3,222
2018-07-06,2759.82,1.91,20798.73,3.8,251.21,2.08,0.29,13.37,103.36,97.9,27.09,-0.513,6.5,13974.8,14157.0,204.3,222
